,id,name,nationality,sex,date_of_birth,height,weight,sport,gold,silver,bronze
308,629254109,Ashton Eaton,USA,male,1988-01-21,1.86,81.0,athletics,1.0,0.0,0.0
309,415694006,Ashwini Chidananda Akkunji,IND,female,1987-10-07,1.75,58.0,athletics,0.0,0.0,0.0
310,95516264,Aska Cambridge,JPN,male,1993-05-31,1.79,74.0,athletics,0.0,1.0,0.0
311,41712943,Askale Tiksa,ETH,female,1994-07-21,1.65,52.0,athletics,0.0,0.0,0.0
312,95150337,Asmir Kolasinac,SRB,male,1984-10-15,1.87,140.0,athletics,0.0,0.0,0.0
313,59630450,Atef Saad,TUN,male,1988-03-20,1.76,57.0,athletics,0.0,0.0,0.0
314,283853104,Aubrey Smith,JAM,male,1988-06-30,1.8,75.0,athletics,0.0,0.0,0.0
316,507418985,Augusto Dutra de Oliveira,BRA,male,1990-07-16,1.8,70.0,athletics,0.0,0.0,0.0
317,571398392,Augusto Soares,TLS,male,1986-08-22,1.65,67.71773825809393,athletics,0.0,0.0,0.0
318,757280840,Aurelie Alcindor,MRI,female,1994-03-20,1.69,47.0,athletics,0.0,0.0,0.0
319,157040817,Auriole Dongmo,CMR,female,1990-08-03,1.73,95.0,athletics,0.0,0.0,0.0
320,663484224,Axel Harstedt,SWE,male,1987-02-28,1.97,135.0,athletics,0.0,0.0,0.0
321,182938039,Axelle Dauwens,BEL,female,1990-12-01,1.71,62.0,athletics,0.0,0.0,0.0
322,136502040,Ayanleh Souleiman,DJI,male,1992-12-03,1.9,70.0,athletics,0.0,0.0,0.0
323,232025157,Ayomide Folorunso,ITA,female,1996-10-17,1.7,55.0,athletics,0.0,0.0,0.0
324,256843630,Ayuko Suzuki,JPN,female,1991-10-08,1.54,39.0,athletics,0.0,0.0,0.0
325,57499245,Ayyasamy Dharun,IND,male,1996-12-31,1.77,64.0,athletics,0.0,0.0,0.0
326,682854309,Aziz Ouhadi,MAR,male,1984-07-24,1.68,72.0,athletics,0.0,0.0,0.0
328,959511873,Azucena Diaz,ESP,female,1982-12-19,1.63,55.0,athletics,0.0,0.0,0.0
329,316544316,Baboloki Thebe,BOT,male,1997-03-18,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
330,879393745,Bachana Khorava,GEO,male,1993-03-15,1.71,67.0,athletics,0.0,0.0,0.0
331,167699785,Bachir Mahamat,CHA,male,1996-12-01,1.86,59.0,athletics,0.0,0.0,0.0
333,798097157,Balazs Baji,HUN,male,1989-06-09,1.92,85.0,athletics,0.0,0.0,0.0
335,918929048,Barakat Mubarak Al-Harthi,OMA,male,1988-06-15,1.73,67.0,athletics,0.0,0.0,0.0
336,941704507,Barbara Kovacs,HUN,female,1993-07-26,1.67,52.0,athletics,0.0,0.0,0.0
337,143281351,Barbara Nwaba,USA,female,1989-01-18,1.76,66.0,athletics,0.0,0.0,0.0
338,591676186,Barbara Szabo,HUN,female,1990-02-17,1.73,58.0,athletics,0.0,0.0,0.0
339,495486399,Bashir Abdi,BEL,male,1989-02-10,1.76,56.0,athletics,0.0,0.0,0.0
340,231798489,Bastien Auzeil,FRA,male,1989-10-22,1.95,89.0,athletics,0.0,0.0,0.0
343,298210804,Bayron Piedra,ECU,male,1982-08-19,1.75,68.0,athletics,0.0,0.0,0.0
344,663483429,Beata Naigambo,NAM,female,1980-03-11,1.67,48.0,athletics,0.0,0.0,0.0
345,98378488,Beate Schrott,AUT,female,1988-04-15,1.77,71.0,athletics,0.0,0.0,0.0
347,496142981,Beatrice Chepkoech,KEN,female,1991-07-06,1.7,54.0,athletics,0.0,0.0,0.0
348,687126240,Beatrice Gyaman,GHA,female,1987-02-17,1.75190041114664,53.0,athletics,0.0,0.0,0.0
349,33337656,Beatrice Kamuchanga Alice,COD,female,1997-11-20,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
350,102300427,Beatriz Pascual,ESP,female,1982-05-09,1.63,53.0,athletics,0.0,0.0,0.0
351,229820052,Bedan Karoki Muchiri,KEN,male,1990-08-21,1.7,54.0,athletics,0.0,0.0,0.0
352,133958272,Bekir Karayel,TUR,male,1982-05-10,1.7,62.0,athletics,0.0,0.0,0.0
353,25375270,Belen Casetta,ARG,female,1994-09-26,1.63,52.0,athletics,0.0,0.0,0.0
354,925936432,Ben Blankenship,USA,male,1988-12-15,1.78,63.0,athletics,0.0,0.0,0.0
355,922248947,Ben St Lawrence,AUS,male,1981-11-07,1.79,65.0,athletics,0.0,0.0,0.0
356,727557746,Ben Youssef Meite,CIV,male,1986-11-11,1.8,75.0,athletics,0.0,0.0,0.0
357,282673343,Bence Venyercsan,HUN,male,1996-01-08,1.73,56.0,athletics,0.0,0.0,0.0
358,139635489,Benik Abrahamyan,GEO,male,1985-07-31,1.86,115.0,athletics,0.0,0.0,0.0
359,899077018,Benjamin Compaore,FRA,male,1987-08-05,1.89,83.0,athletics,0.0,0.0,0.0
360,857144847,Benjamin Enzema,GEQ,male,1989-03-25,1.7,63.0,athletics,0.0,0.0,0.0
361,678983494,Benjamin Kiplagat,UGA,male,1989-03-04,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
362,54447153,Benjamin Thorne,CAN,male,1993-03-19,1.8,56.0,athletics,0.0,0.0,0.0
363,12228881,Benn Harradine,AUS,male,1982-10-14,1.98,115.0,athletics,0.0,0.0,0.0
364,141851746,Benson Kiplagat Seurei,BRN,male,1984-03-27,1.75,60.0,athletics,0.0,0.0,0.0
365,347604292,Bernard Lagat,USA,male,1974-12-12,1.73,58.0,athletics,0.0,0.0,0.0
366,839460124,Bernardo Baloyes,COL,male,1994-01-06,1.68,66.0,athletics,0.0,0.0,0.0
367,822286344,Besu Sado,ETH,female,1996-06-12,1.72,56.0,athletics,0.0,0.0,0.0
368,943971426,Beth Potter,GBR,female,1991-12-27,1.7,51.0,athletics,0.0,0.0,0.0
369,63368470,Betlhem Desalegn,UAE,female,1991-11-11,1.6,55.0,athletics,0.0,0.0,0.0
370,392303714,Betsy Saina,KEN,female,1988-06-30,1.52,47.0,athletics,0.0,0.0,0.0
371,79046621,Betty Heidler,GER,female,1983-10-14,1.75,85.0,athletics,0.0,0.0,0.0
372,523896033,Beverly Ramos,PUR,female,1987-08-24,1.68,52.0,athletics,0.0,0.0,0.0
373,427195390,Bianca Razor,ROU,female,1994-08-08,1.7,59.0,athletics,0.0,0.0,0.0
374,579106443,Bianca Stuart,BAH,female,1988-05-17,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
375,179256116,Bianca Williams,GBR,female,1993-12-18,1.69,56.0,athletics,0.0,0.0,0.0
376,589789761,Bibiro Ali Taher,CHA,female,1988-04-24,1.6,44.0,athletics,0.0,0.0,0.0
377,583607934,Bilal Tabti,ALG,male,1993-06-07,1.75,62.0,athletics,0.0,0.0,0.0
378,613452490,Bin Dong,CHN,male,1988-11-22,1.8,74.0,athletics,0.0,0.0,1.0
379,525898651,Bin Feng,CHN,female,1994-04-03,1.84,95.0,athletics,0.0,0.0,0.0
380,597092136,Bingtian Su,CHN,male,1989-08-29,1.73,70.0,athletics,0.0,0.0,0.0
381,131536621,Birhanu Balew,BRN,male,1996-02-27,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
382,690400835,Blanka Vlasic,CRO,female,1983-11-08,1.93,71.0,athletics,0.0,0.0,1.0
383,95183266,Blessing Okagbare,NGR,female,1988-10-09,1.81,71.0,athletics,0.0,0.0,0.0
385,130126334,Bobur Shokirjonov,UZB,male,1990-12-05,1.95,105.0,athletics,0.0,0.0,0.0
387,585709776,Bohdan Bondarenko,UKR,male,1989-08-30,1.98,77.0,athletics,0.0,0.0,1.0
388,309321530,Boitumelo Masilo,BOT,male,1995-08-05,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
389,599338352,Bokai Huang,CHN,male,1996-09-26,1.9,78.0,athletics,0.0,0.0,0.0
390,947726,Boniface Mucheru Tumuti,KEN,male,1992-05-02,1.75,72.0,athletics,0.0,1.0,0.0
391,678784901,Boonthung Srisung,THA,male,1981-05-30,1.71,59.0,athletics,0.0,0.0,0.0
392,404999388,Boris Berian,USA,male,1992-12-19,1.83,69.0,athletics,0.0,0.0,0.0
393,200431710,Borja Vivas,ESP,male,1984-05-26,2.04,139.0,athletics,0.0,0.0,0.0
394,804733660,Bradley Adkins,USA,male,1993-12-30,1.89,79.0,athletics,0.0,0.0,0.0
395,140387635,Brahim Kaazouzi,MAR,male,1990-06-15,1.79,62.0,athletics,0.0,0.0,0.0
396,85379844,Braian Toledo,ARG,male,1993-09-08,1.87,100.0,athletics,0.0,0.0,0.0
397,327920403,Bralon Taplin,GRN,male,1992-05-08,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
398,738096310,Brandon Jones,BIZ,male,1987-07-19,1.99,86.0,athletics,0.0,0.0,0.0
399,995088210,Brandon McBride,CAN,male,1994-06-15,1.93,74.0,athletics,0.0,0.0,0.0
400,152917319,Brandon Starc,AUS,male,1993-11-24,1.88,71.0,athletics,0.0,0.0,0.0
401,990046579,Brandon Valentine-Parris,VIN,male,1995-04-17,1.73,55.0,athletics,0.0,0.0,0.0
402,845586759,Breege Connolly,IRL,female,1978-02-01,1.63,54.0,athletics,0.0,0.0,0.0
403,911119710,Brenda Flores,MEX,female,1991-09-04,1.63,50.0,athletics,0.0,0.0,0.0
404,477118293,Brenda Martinez,USA,female,1987-09-08,1.71,56.0,athletics,0.0,0.0,0.0
405,695503192,Brendan Boyce,IRL,male,1986-10-08,1.83,76.0,athletics,0.0,0.0,0.0
406,42739871,Brendon Reading,AUS,male,1989-01-26,1.83,62.0,athletics,0.0,0.0,0.0
407,321655820,Brendon Rodney,CAN,male,1992-04-09,1.95,80.0,athletics,0.0,0.0,1.0
408,406829138,Brenessa Thompson,GUY,female,1996-07-22,1.63,62.0,athletics,0.0,0.0,0.0
410,430001444,Brett Robinson,AUS,male,1991-05-08,1.76,60.0,athletics,0.0,0.0,0.0
412,652345352,Brian Pintado,ECU,male,1995-07-29,1.68,57.0,athletics,0.0,0.0,0.0
413,861484261,Brianna Rollins,USA,female,1991-08-18,1.66,58.0,athletics,1.0,0.0,0.0
414,542571086,Brianne Theisen Eaton,CAN,female,1988-12-18,1.75,64.0,athletics,0.0,0.0,1.0
415,509052821,Brice Etes,MON,male,1984-04-11,1.85,73.0,athletics,0.0,0.0,0.0
416,856612683,Brigita Virbalyte-Dimsiene,LTU,female,1985-02-01,1.63,48.0,athletics,0.0,0.0,0.0
417,211902340,Brigitte Merlano,COL,female,1982-04-29,1.74,65.0,athletics,0.0,0.0,0.0
418,44753775,Brigitte Ntiamoah,FRA,female,1994-03-05,1.72,66.0,athletics,0.0,0.0,0.0
419,308919050,Brijesh Lawrence,SKN,male,1989-12-27,1.8,93.0,athletics,0.0,0.0,0.0
420,128651141,Brimin Kiprop Kipruto,KEN,male,1985-07-31,1.75,55.0,athletics,0.0,0.0,0.0
421,837634473,Brittany Borman,USA,female,1989-07-01,1.83,77.0,athletics,0.0,0.0,0.0
422,136154437,Brittany Crew,CAN,female,1994-03-06,1.78,112.0,athletics,0.0,0.0,0.0
423,772781845,Brittney Reese,USA,female,1986-09-09,1.73,61.0,athletics,0.0,1.0,0.0
425,290572119,Brooke Stratton,AUS,female,1993-07-12,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
426,877478692,Bruna Farias,BRA,female,1992-05-19,1.56,51.0,athletics,0.0,0.0,0.0
427,715319246,Bruno Hortelano,ESP,male,1991-09-18,1.8,70.0,athletics,0.0,0.0,0.0
428,118251415,Bruno de Barros,BRA,male,1987-01-07,1.82,85.0,athletics,0.0,0.0,0.0
429,581220953,Burkheart Ellis Jr,BAR,male,1992-09-18,1.91,85.0,athletics,0.0,0.0,0.0
430,812259982,Byambajav Tseveenravdan,MGL,male,1990-07-07,1.69,58.0,athletics,0.0,0.0,0.0
431,888329699,Byeongkwang Choe,KOR,male,1991-04-07,1.85,73.0,athletics,0.0,0.0,0.0
432,920028907,Byron Robinson,USA,male,1995-05-10,1.76,74.0,athletics,0.0,0.0,0.0
433,196015602,Caio Bonfim,BRA,male,1991-03-19,1.74,60.0,athletics,0.0,0.0,0.0
434,637321391,Caitlin Sargent-Jones,AUS,female,1992-06-14,1.71,60.0,athletics,0.0,0.0,0.0
435,100675394,Cale Simmons,USA,male,1991-02-05,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
436,715671042,Caleb Mwangangi Ndiku,KEN,male,1992-10-09,1.67,65.0,athletics,0.0,0.0,0.0
437,7468287,Callum Hawkins,GBR,male,1992-06-22,1.79,62.0,athletics,0.0,0.0,0.0
440,705883507,Caridad Jerez,ESP,female,1991-01-23,1.66,58.0,athletics,0.0,0.0,0.0
441,840008522,Carina Horn,RSA,female,1989-03-09,1.68,62.0,athletics,0.0,0.0,0.0
442,337197215,Carl Dohmann,GER,male,1990-05-18,1.83,62.0,athletics,0.0,0.0,0.0
443,728630028,Carla Salome Rocha,POR,female,1990-04-25,1.57,46.0,athletics,0.0,0.0,0.0
444,226631924,Carles Castillejo,ESP,male,1978-08-18,1.65,61.0,athletics,0.0,0.0,0.0
445,807476315,Carline Muir,CAN,female,1987-10-01,1.7,65.0,athletics,0.0,0.0,0.0
448,770819591,Carlos Lemos,COL,male,1988-06-03,1.83,76.0,athletics,0.0,0.0,0.0
450,561704538,Carlos Tobalina,ESP,male,1985-08-02,1.88,120.0,athletics,0.0,0.0,0.0
451,529017724,Carmen Patricia Martinez,PAR,female,1982-12-26,1.6,55.0,athletics,0.0,0.0,0.0
452,692509182,Carmiesha Cox,BAH,female,1995-05-16,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
453,751199209,Carolin Schafer,GER,female,1991-12-05,1.78,65.0,athletics,0.0,0.0,0.0
455,396948755,Carolle Zahi,FRA,female,1994-06-12,1.7,66.0,athletics,0.0,0.0,0.0
456,944589858,Carvin Nkanata,KEN,male,1991-05-06,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
459,190873405,Caster Semenya,RSA,female,1991-01-07,1.78,70.0,athletics,1.0,0.0,0.0
460,576401005,Caterine Ibarguen,COL,female,1984-02-12,1.85,70.0,athletics,1.0,0.0,0.0
462,315097608,Catherine Bertone,ITA,female,1972-05-06,1.6,45.0,athletics,0.0,0.0,0.0
463,980333381,Catia Azevedo,POR,female,1994-03-09,1.7,50.0,athletics,0.0,0.0,0.0
465,728202401,Cecilia Bouele,CGO,female,1993-01-07,1.66,60.0,athletics,0.0,0.0,0.0
466,82592097,Cedric Dubler,AUS,male,1995-01-13,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
467,245970037,Cejhae Greene,ANT,male,1995-10-06,1.74,72.0,athletics,0.0,0.0,0.0
468,388140867,Celestin Nihorimbere,BDI,male,1993-01-11,1.67,55.0,athletics,0.0,0.0,0.0
469,636512936,Celiangeli Morales,PUR,female,1985-11-02,1.65,63.0,athletics,0.0,0.0,0.0
470,978104747,Celine Distel-Bonnet,FRA,female,1987-05-25,1.7,59.0,athletics,0.0,0.0,0.0
471,206341910,Celma Bonfim da Graca,STP,female,1977-12-23,1.65,58.0,athletics,0.0,0.0,0.0
473,844330987,Cesar Y. Ruiz,CUB,male,1995-01-18,1.84,77.0,athletics,0.0,0.0,0.0
475,465407360,Chahinez Nasri,TUN,female,1996-06-03,1.68,51.0,athletics,0.0,0.0,0.0
476,738060846,Chala Beyo,ETH,male,1996-01-18,1.76,58.0,athletics,0.0,0.0,0.0
477,428792415,Changrui Xue,CHN,male,1991-05-31,1.88,75.0,athletics,0.0,0.0,0.0
478,278225437,Changzhou Huang,CHN,male,1994-08-20,1.86,73.0,athletics,0.0,0.0,0.0
479,227590205,Chanice Chase,CAN,female,1993-08-06,1.73,61.0,athletics,0.0,0.0,0.0
482,248093384,Chao Yue,CHN,female,1991-01-05,1.65,50.0,athletics,0.0,0.0,0.0
483,957327519,Charlene Woitha,GER,female,1993-08-21,1.78,77.0,athletics,0.0,0.0,0.0
484,557871221,Charles Grethen,LUX,male,1992-06-02,1.8,68.0,athletics,0.0,0.0,0.0
485,15332817,Charles Jock,USA,male,1989-11-23,1.91,74.0,athletics,0.0,0.0,0.0
486,935795662,Charles Philibert-Thiboutot,CAN,male,1990-12-31,1.82,63.0,athletics,0.0,0.0,0.0
487,763413652,Charles Yosei Muneria,KEN,male,1996-02-10,1.67,55.0,athletics,0.0,0.0,0.0
488,617780689,Charlie Grice,GBR,male,1993-11-07,1.82,70.0,athletics,0.0,0.0,0.0
489,932285565,Charline Mathias,LUX,female,1992-05-23,1.73,60.0,athletics,0.0,0.0,0.0
490,647849033,Charlotta Fougberg,SWE,female,1985-06-19,1.65,51.0,athletics,0.0,0.0,0.0
492,660698958,Charlotte Wingfield,MLT,female,1994-11-30,1.73,69.0,athletics,0.0,0.0,0.0
493,714871025,Chaunte Lowe,USA,female,1984-01-12,1.76,59.0,athletics,0.0,0.0,0.0
494,680189509,Chavaughn Walsh,ANT,male,1987-12-29,1.8,72.0,athletics,0.0,0.0,0.0
495,105081370,Chelsea Jaensch,AUS,female,1985-01-06,1.63,56.0,athletics,0.0,0.0,0.0
497,148995739,Chiara Bazzoni,ITA,female,1984-07-05,1.72,58.0,athletics,0.0,0.0,0.0
498,294878524,Chieh Chen,TPE,male,1992-05-08,1.82,73.0,athletics,0.0,0.0,0.0
499,769049333,Chien-Ho Hsieh,TPE,female,1987-11-25,1.64,48.0,athletics,0.0,0.0,0.0
500,802100153,Chijindu Ujah,GBR,male,1994-03-05,1.82,81.0,athletics,0.0,0.0,0.0
501,489705846,Chilsung Park,KOR,male,1982-07-08,1.73,67.0,athletics,0.0,0.0,0.0
502,520588728,Chin-Ping Ho,TPE,male,1983-10-23,1.73,60.0,athletics,0.0,0.0,0.0
503,697417425,Chinwe Okoro,NGR,female,1989-06-20,1.78,102.0,athletics,0.0,0.0,0.0
504,775422570,Chirine Njeim,LIB,female,1984-10-04,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
505,781340794,Chisato Fukushima,JPN,female,1988-06-27,1.65,52.0,athletics,0.0,0.0,0.0
508,310773041,Chol Pak,PRK,male,1990-11-08,1.65,53.0,athletics,0.0,0.0,0.0
510,889760541,Chris Baker,GBR,male,1991-02-02,1.94,80.0,athletics,0.0,0.0,0.0
511,381231123,Chris Benard,USA,male,1990-04-09,1.91,83.0,athletics,0.0,0.0,0.0
512,629312899,Chris Bennett,GBR,male,1989-12-17,1.88,115.0,athletics,0.0,0.0,0.0
513,148030859,Chris Brown,BAH,male,1978-10-15,1.78,75.0,athletics,0.0,0.0,1.0
514,784067568,Chris Erickson,AUS,male,1981-12-01,1.75,60.0,athletics,0.0,0.0,0.0
515,182303154,Chris O'Hare,GBR,male,1990-11-23,1.78,63.0,athletics,0.0,0.0,0.0
516,261887027,Chris Winter,CAN,male,1986-07-22,1.88,75.0,athletics,0.0,0.0,0.0
517,187059251,Chrisann Gordon,JAM,female,1994-09-18,1.68,65.0,athletics,0.0,1.0,0.0
518,123893495,Chrishuna Williams,USA,female,1993-03-31,1.61,54.0,athletics,0.0,0.0,0.0
519,961185789,Christabel Nettey,CAN,female,1991-06-02,1.62,57.0,athletics,0.0,0.0,0.0
520,112339974,Christania Williams,JAM,female,1994-10-17,1.65,63.0,athletics,0.0,1.0,0.0
521,114831351,Christelle Daunay,FRA,female,1974-12-05,1.62,43.0,athletics,0.0,0.0,0.0
522,871551515,Christian Coleman,USA,male,1996-03-06,1.76,72.0,athletics,0.0,0.0,0.0
523,621658753,Christian Kreienbuhl,SUI,male,1981-06-06,1.86,68.0,athletics,0.0,0.0,0.0
524,446986047,Christian Taylor,USA,male,1990-06-18,1.88,81.0,athletics,1.0,0.0,0.0
525,23725637,Christin Hussong,GER,female,1994-03-17,1.86,84.0,athletics,0.0,0.0,0.0
526,748125644,Christina Epps,USA,female,1991-06-20,1.76,65.0,athletics,0.0,0.0,0.0
527,646217322,Christina Hering,GER,female,1994-10-09,1.85,63.0,athletics,0.0,0.0,0.0
528,532991563,Christina Obergfoll,GER,female,1981-08-22,1.75,79.0,athletics,0.0,0.0,0.0
529,802053321,Christina Schwanitz,GER,female,1985-12-24,1.8,115.0,athletics,0.0,0.0,0.0
530,544811537,Christine Amertil,BAH,female,1979-08-18,1.68,54.0,athletics,0.0,0.0,0.0
531,524363491,Christine Botlogetswe,BOT,female,1995-10-01,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
532,45076354,Christine Day,JAM,female,1986-08-23,1.68,51.0,athletics,0.0,1.0,0.0
533,774219408,Christine Kalmer,RSA,female,1986-02-10,1.72,55.0,athletics,0.0,0.0,0.0
535,600192107,Christine Ohuruogu,GBR,female,1984-05-17,1.72,70.0,athletics,0.0,0.0,1.0
536,501861079,Christoph Harting,GER,male,1990-04-10,2.07,123.0,athletics,1.0,0.0,0.0
537,134449536,Christophe Lemaitre,FRA,male,1990-06-11,1.9,74.0,athletics,0.0,0.0,1.0
540,515467110,Christopher Linke,GER,male,1988-10-24,1.91,66.0,athletics,0.0,0.0,0.0
541,672777082,Christopher Valdez,DOM,male,1994-11-01,1.7,63.0,athletics,0.0,0.0,0.0
545,972398061,Chun-Hsien Hsiang,TPE,male,1993-09-04,1.86,70.0,athletics,0.0,0.0,0.0
546,748411041,Chunyu Wang,CHN,female,1995-01-17,1.75,55.0,athletics,0.0,0.0,0.0
547,434268598,Churandy Martina,NED,male,1984-07-03,1.8,76.0,athletics,0.0,0.0,0.0
548,364006539,Ciara Everard,IRL,female,1990-07-10,1.69,54.0,athletics,0.0,0.0,0.0
550,425071947,Ciara Mageean,IRL,female,1992-03-12,1.7,55.0,athletics,0.0,0.0,0.0
551,269551949,Cindy Billaud,FRA,female,1986-03-11,1.67,59.0,athletics,0.0,0.0,0.0
552,808281174,Cindy Ofili,GBR,female,1994-08-05,1.78,68.0,athletics,0.0,0.0,0.0
553,348165944,Cindy Roleder,GER,female,1989-08-21,1.78,70.0,athletics,0.0,0.0,0.0
554,768959560,Cisiane Lopes,BRA,female,1983-02-17,1.59,49.0,athletics,0.0,0.0,0.0
555,805523212,Clarence Munyai,RSA,male,1998-02-20,1.7,65.0,athletics,0.0,0.0,0.0
556,792920244,Claudette Mukasakindi,RWA,female,1982-12-25,1.6,68.0,athletics,0.0,0.0,0.0
557,425434912,Claudia Bobocea,ROU,female,1992-06-11,1.76,53.0,athletics,0.0,0.0,0.0
559,132539493,Claudia Rath,GER,female,1986-04-25,1.75,65.0,athletics,0.0,0.0,0.0
560,462976229,Claudia Stef,ROU,female,1978-02-25,1.7,57.0,athletics,0.0,0.0,0.0
561,222024929,Claudio Villanueva,ECU,male,1988-08-03,1.75,68.0,athletics,0.0,0.0,0.0
562,952767996,Clayton Murphy,USA,male,1995-02-26,1.81,68.0,athletics,0.0,0.0,1.0
563,692043872,Clelia Reuse-Rard,SUI,female,1988-08-01,1.7,57.0,athletics,0.0,0.0,0.0
565,406253452,Cleopatra Borel,TTO,female,1979-03-10,1.72,89.0,athletics,0.0,0.0,0.0
566,62395737,Clive Pullen,JAM,male,1994-10-18,1.83,83.0,athletics,0.0,0.0,0.0
567,531594504,Colleen Quigley,USA,female,1992-11-20,1.76,61.0,athletics,0.0,0.0,0.0
568,891831765,Concepcion Montaner,ESP,female,1981-01-14,1.7,59.0,athletics,0.0,0.0,0.0
570,579847713,Conor McCullough,USA,male,1991-01-31,1.96,106.0,athletics,0.0,0.0,0.0
571,766006270,Conseslus Kipruto,KEN,male,1994-12-08,1.67,58.0,athletics,1.0,0.0,0.0
573,567635337,Courtney Frerichs,USA,female,1993-01-18,1.71,53.0,athletics,0.0,0.0,0.0
574,771725452,Courtney Okolo,USA,female,1994-03-15,1.73,58.0,athletics,1.0,0.0,0.0
575,662170808,Cristhian Pacheco,PER,male,1993-05-26,1.62,50.0,athletics,0.0,0.0,0.0
576,879488777,Cristiane Silva,BRA,female,1988-04-04,1.62,54.0,athletics,0.0,0.0,0.0
577,900778069,Cristina Bujin,ROU,female,1988-04-12,1.72,56.0,athletics,0.0,0.0,0.0
578,242394914,Crystal Emmanuel,CAN,female,1991-11-27,1.7,59.0,athletics,0.0,0.0,0.0
579,679997450,Cuthbert Nyasango,ZIM,male,1982-09-17,1.63,56.0,athletics,0.0,0.0,0.0
580,377141753,Cynthia Bolingo,BEL,female,1993-01-12,1.65,53.0,athletics,0.0,0.0,0.0
582,77303549,Cyrus Hostetler,USA,male,1986-08-08,1.88,95.0,athletics,0.0,0.0,0.0
583,83363661,Dafne Schippers,NED,female,1992-06-15,1.79,70.0,athletics,0.0,1.0,0.0
584,102532767,Daichi Sawano,JPN,male,1980-09-16,1.83,74.0,athletics,0.0,0.0,0.0
585,212523902,Daigo Hasegawa,JPN,male,1990-02-27,1.73,58.0,athletics,0.0,0.0,0.0
586,836156960,Dailin Belmonte,CUB,female,1985-10-15,1.58,52.0,athletics,0.0,0.0,0.0
587,648027000,Daina Levy,JAM,female,1993-05-27,1.65,98.0,athletics,0.0,0.0,0.0
588,46762119,Daisuke Matsunaga,JPN,male,1995-03-24,1.74,60.0,athletics,0.0,0.0,0.0
589,798836985,Daisurami Bonne,CUB,female,1988-03-09,1.71,60.0,athletics,0.0,0.0,0.0
591,205886057,Dalal Mesfer Al Harith,QAT,female,1999-11-28,1.6,55.0,athletics,0.0,0.0,0.0
592,441998277,Dalila Abdulkadir,BRN,female,1998-06-27,1.56,46.0,athletics,0.0,0.0,0.0
593,209724463,Dalilah Muhammad,USA,female,1990-02-07,1.73,55.0,athletics,1.0,0.0,0.0
594,610645827,Damar Forbes,JAM,male,1990-09-11,1.88,82.0,athletics,0.0,0.0,0.0
595,785182328,Damian Czykier,POL,male,1992-08-10,1.91,78.0,athletics,0.0,0.0,0.0
596,445781696,Damian Warner,CAN,male,1989-11-04,1.85,83.0,athletics,0.0,0.0,1.0
599,4074919,Damien Birkinhead,AUS,male,1993-04-08,1.9,140.0,athletics,0.0,0.0,0.0
601,134936135,Dana Veldakova,SVK,female,1981-06-03,1.79,61.0,athletics,0.0,0.0,0.0
602,665814461,Dane Bird-Smith,AUS,male,1992-07-15,1.87,72.0,athletics,0.0,0.0,1.0
603,453079347,Daneja Grandovec,SLO,female,1984-07-02,1.75,58.0,athletics,0.0,0.0,0.0
604,218424864,Dani Samuels,AUS,female,1988-05-26,1.82,82.0,athletics,0.0,0.0,0.0
605,574774102,Daniel Andujar,ESP,male,1994-05-14,1.82,78.0,athletics,0.0,0.0,0.0
606,183503173,Daniel Bailey,ANT,male,1986-09-09,1.79,68.0,athletics,0.0,0.0,0.0
608,254552114,Daniel Estrada,CHI,male,1990-02-27,1.73,61.0,athletics,0.0,0.0,0.0
609,988381105,Daniel Jasinski,GER,male,1989-08-05,2.07,120.0,athletics,0.0,0.0,1.0
612,285374253,Daniel Stahl,SWE,male,1992-08-27,2.0,155.0,athletics,0.0,0.0,0.0
613,937921024,Daniel Talbot,GBR,male,1991-05-01,1.84,73.0,athletics,0.0,0.0,0.0
615,986523075,Daniel Vargas,MEX,male,1984-03-06,1.62,53.0,athletics,0.0,0.0,0.0
617,111341393,Daniela Cardoso,POR,female,1991-12-15,1.57,48.0,athletics,0.0,0.0,0.0
618,893449687,Daniela Carlan,ROU,female,1980-09-18,1.64,47.0,athletics,0.0,0.0,0.0
619,540393824,Daniela Ferenz,GER,female,1990-08-03,1.71,61.0,athletics,0.0,0.0,0.0
620,590118305,Daniele Meucci,ITA,male,1985-10-07,1.78,64.0,athletics,0.0,0.0,0.0
621,932783327,Danijel Furtula,MNE,male,1992-07-31,1.93,118.0,athletics,0.0,0.0,0.0
622,101678493,Danniel Thomas,JAM,female,1992-11-11,1.68,91.0,athletics,0.0,0.0,0.0
